soil_moisture,soil_moisture_error,surface_temperature,latitude,longitude,adjusted_soil_moisture,valid_soil_moisture
0.12307722,,306.64355,-23.056093,-52.095436,0.0024615445,1
0.15286963,,305.56262,-23.36277,-52.095436,0.0030573925,1
0.15801013,,304.26575,-23.67014,-52.095436,0.0031602024,1
0.1998251,,301.96313,-23.978218,-52.095436,0.0039965017,1
0.22271617,,299.5931,-24.28702,-52.095436,0.004454323,1
0.24058336,,297.3343,-24.596556,-52.095436,0.004811667,1
0.25246775,,295.94028,-24.906843,-52.095436,0.005049355,1
0.28538072,,295.34772,-25.217896,-52.095436,0.005707614,1
0.29519612,,295.18088,-25.529726,-52.095436,0.005903922,1
0.34947783,,294.32928,-25.842354,-52.095436,0.0069895564,1
0.38851073,,293.82205,-26.15579,-52.095436,0.0077702147,1
0.359114,,293.92978,-26.470053,-52.095436,0.0071822796,1
0.36059043,,293.57294,-26.785158,-52.095436,0.0072118086,1
0.36578137,,293.29382,-27.101122,-52.095436,0.0073156273,1
0.2641834,,294.05957,-27.417961,-52.095436,0.0052836677,1
0.30088973,,293.63074,-27.735691,-52.095436,0.0060177944,1
0.3008811,,292.61298,-28.054333,-52.095436,0.0060176216,1
0.32985297,,291.78033,-28.3739,-52.095436,0.0065970593,1
0.31865692,,291.42206,-28.694414,-52.095436,0.006373138,1
0.39393416,,290.8544,-29.01589,-52.095436,0.007878683,1
0.38927013,,291.81964,-29.33835,-52.095436,0.0077854022,1
0.33722445,,292.5855,-29.661814,-52.095436,0.006744489,1
0.33795682,,292.72522,-29.9863,-52.095436,0.006759136,1
0.3664806,,291.41107,-30.311827,-52.095436,0.0073296116,1
0.31015897,,290.43616,-30.638416,-52.095436,0.0062031792,1
0.40519774,,291.16605,-30.966091,-52.095436,0.008103955,1
0.51277363,,290.89264,-31.294872,-52.095436,0.010255473,1
0.52047503,,290.99197,-31.62478,-52.095436,0.0104095,1
0.52219975,,291.2719,-31.955841,-52.095436,0.010443995,1
,,290.97592,-32.28808,-52.095436,,0
,,290.93076,-32.62151,-52.095436,,0
,,290.41745,-32.956165,-52.095436,,0
,,290.156,-33.29207,-52.095436,,0
,,,-33.629246,-52.095436,,0
,,,-33.967724,-52.095436,,0
,,,-34.30753,-52.095436,,0
,,,-34.64869,-52.095436,,0
,,,-34.991234,-52.095436,,0
,,,-35.335194,-52.095436,,0
,,,-35.680595,-52.095436,,0
,,,-36.027473,-52.095436,,0
,,,-36.375854,-52.095436,,0
,,,-36.72578,-52.095436,,0
,,,-37.07728,-52.095436,,0
,,,-37.430386,-52.095436,,0
,,,-37.785137,-52.095436,,0
,,,-38.14157,-52.095436,,0
,,,-38.499725,-52.095436,,0
,,,-38.859642,-52.095436,,0
,,,-39.22136,-52.095436,,0
,,,-39.58492,-52.095436,,0
,,,-39.950367,-52.095436,,0
,,,-40.317745,-52.095436,,0
,,,-40.6871,-52.095436,,0
,,,-41.058483,-52.095436,,0
,,,-41.431942,-52.095436,,0
,,,-41.80753,-52.095436,,0
,,,-42.185303,-52.095436,,0
,,,-42.565308,-52.095436,,0
,,,-42.94761,-52.095436,,0
,,,-43.332268,-52.095436,,0
,,,-43.71934,-52.095436,,0
,,,-44.108894,-52.095436,,0
,,,-44.501,-52.095436,,0
,,,-44.89572,-52.095436,,0
,,,-45.293133,-52.095436,,0
,,,-45.693314,-52.095436,,0
,,,-46.09634,-52.095436,,0
,,,-46.502296,-52.095436,,0
,,,-46.911266,-52.095436,,0
,,,-47.32334,-52.095436,,0
,,,-47.738617,-52.095436,,0
,,,-48.15719,-52.095436,,0
0.34467727,,306.80536,-4.0988297,-51.721992,0.0068935454,1
0.2974049,,307.24573,-4.3820276,-51.721992,0.0059480974,1
0.23728035,,307.43454,-4.6653304,-51.721992,0.004745607,1
0.33737057,,307.51974,-4.9487443,-51.721992,0.0067474116,1
0.34679627,,307.65775,-5.2322764,-51.721992,0.006935925,1
0.42508397,,307.67966,-5.5159335,-51.721992,0.008501679,1
0.4256248,,307.47507,-5.799723,-51.721992,0.008512496,1
0.34294084,,307.0956,-6.0836515,-51.721992,0.0068588164,1
0.2609893,,307.43228,-6.367726,-51.721992,0.005219786,1
0.2300442,,307.75693,-6.6519537,-51.721992,0.004600884,1
0.26453525,,308.0135,-6.9363413,-51.721992,0.005290705,1
0.44139892,,308.18362,-7.2208962,-51.721992,0.008827978,1
0.40560317,,308.30878,-7.5056257,-51.721992,0.008112064,1
0.33263248,,308.51944,-7.790537,-51.721992,0.0066526495,1
0.5059563,,308.74472,-8.075637,-51.721992,0.010119125,1
0.4068508,,309.08386,-8.360933,-51.721992,0.008137017,1
0.3302481,,309.53503,-8.646433,-51.721992,0.0066049616,1
0.35115921,,309.6333,-8.932143,-51.721992,0.007023184,1
0.47478476,,309.84436,-9.218072,-51.721992,0.009495695,1
0.36746758,,310.01398,-9.504226,-51.721992,0.0073493514,1
0.2382256,,310.45847,-9.790613,-51.721992,0.0047645117,1
0.17046797,,311.32846,-10.077242,-51.721992,0.0034093594,1
0.13068499,,312.9073,-10.364119,-51.721992,0.0026136998,1
0.14015712,,314.3635,-10.651252,-51.721992,0.0028031424,1
0.1440238,,315.1846,-10.938648,-51.721992,0.002880476,1
0.15726177,,313.90756,-11.226317,-51.721992,0.0031452354,1
0.1342575,,312.89948,-11.514265,-51.721992,0.00268515,1
0.11814182,,313.3694,-11.802501,-51.721992,0.0023628364,1
0.12406695,,313.27963,-12.091032,-51.721992,0.002481339,1
0.13330632,,314.40356,-12.379867,-51.721992,0.0026661265,1
0.121977724,,313.37134,-12.669013,-51.721992,0.0024395543,1
0.109372005,,313.60986,-12.958479,-51.721992,0.00218744,1
0.1119254,,313.6017,-13.248274,-51.721992,0.002238508,1
0.08988106,,312.7702,-13.538405,-51.721992,0.0017976213,1
0.09987524,,314.3003,-13.828882,-51.721992,0.0019975048,1
0.1175846,,314.39618,-14.119713,-51.721992,0.002351692,1
0.11714609,,314.74948,-14.410906,-51.721992,0.0023429217,1
0.12633036,,315.2183,-14.70247,-51.721992,0.0025266071,1
0.12534554,,314.53815,-14.994413,-51.721992,0.0025069108,1
0.12749758,,314.7839,-15.286747,-51.721992,0.0025499517,1
0.12242268,,314.74173,-15.579478,-51.721992,0.0024484536,1
0.1340033,,314.43942,-15.872617,-51.721992,0.0026800658,1
0.11456184,,313.14166,-16.166172,-51.721992,0.0022912368,1
0.1206957,,312.05243,-16.460152,-51.721992,0.002413914,1
0.14550154,,310.18454,-16.754568,-51.721992,0.0029100308,1
0.175273,,309.5904,-17.049429,-51.721992,0.00350546,1
0.15149017,,308.29584,-17.344746,-51.721992,0.0030298033,1
0.12061643,,308.95178,-17.640526,-51.721992,0.0024123285,1
0.120561264,,309.39285,-17.93678,-51.721992,0.0024112253,1
0.104506835,,309.5857,-18.233519,-51.721992,0.0020901368,1
0.09803242,,309.88208,-18.530754,-51.721992,0.0019606485,1
0.11946204,,309.28168,-18.828493,-51.721992,0.0023892408,1
0.12922429,,309.1869,-19.126749,-51.721992,0.0025844856,1
0.14514616,,309.2046,-19.42553,-51.721992,0.0029029232,1
0.12097167,,309.90652,-19.72485,-51.721992,0.0024194333,1
0.1302009,,310.09964,-20.024717,-51.721992,0.0026040177,1
0.13975601,,309.51785,-20.325144,-51.721992,0.00279512,1
0.17901996,,309.85336,-20.626143,-51.721992,0.003580399,1
0.18210858,,310.89044,-20.927721,-51.721992,0.0036421716,1
0.17076816,,311.38113,-21.229897,-51.721992,0.0034153631,1
0.15372461,,311.10245,-21.532677,-51.721992,0.003074492,1
0.097303204,,310.7857,-21.836075,-51.721992,0.0019460641,1
0.100946575,,310.21957,-22.140102,-51.721992,0.0020189316,1
0.12940481,,309.37494,-22.444773,-51.721992,0.0025880963,1
0.14971343,,308.26645,-22.7501,-51.721992,0.0029942684,1
0.14515525,,306.37967,-23.056093,-51.721992,0.002903105,1
0.18965465,,304.9696,-23.36277,-51.721992,0.003793093,1
0.21155937,,303.6301,-23.67014,-51.721992,0.0042311875,1
0.23847692,,302.1284,-23.978218,-51.721992,0.004769538,1
0.2425994,,299.67725,-24.28702,-51.721992,0.004851988,1
0.2368938,,297.13217,-24.596556,-51.721992,0.004737876,1
0.26648661,,294.88522,-24.906843,-51.721992,0.0053297323,1
0.26575607,,294.10345,-25.217896,-51.721992,0.0053151213,1
0.2374675,,293.81766,-25.529726,-51.721992,0.00474935,1
0.3373173,,293.09354,-25.842354,-51.721992,0.0067463457,1
0.5512419,,292.44962,-26.15579,-51.721992,0.011024837,1
0.43960208,,292.33292,-26.470053,-51.721992,0.008792042,1
0.46493256,,292.18652,-26.785158,-51.721992,0.009298651,1
0.42322654,,292.47513,-27.101122,-51.721992,0.00846453,1
0.33105284,,293.70966,-27.417961,-51.721992,0.0066210567,1
0.31767455,,293.63864,-27.735691,-51.721992,0.006353491,1
0.32793808,,292.68954,-28.054333,-51.721992,0.0065587615,1
0.3545326,,291.72583,-28.3739,-51.721992,0.007090652,1
0.34410134,,291.52628,-28.694414,-51.721992,0.006882027,1
0.40699184,,291.2018,-29.01589,-51.721992,0.008139837,1
0.43762976,,291.80978,-29.33835,-51.721992,0.008752595,1
0.5338835,,292.14954,-29.661814,-51.721992,0.01067767,1
0.4619625,,292.19052,-29.9863,-51.721992,0.00923925,1
0.37617168,,291.32352,-30.311827,-51.721992,0.0075234333,1
0.48091096,,290.84045,-30.638416,-51.721992,0.009618219,1
0.50899637,,291.37012,-30.966091,-51.721992,0.010179928,1
,,291.44876,-31.294872,-51.721992,,0
,,291.58252,-31.62478,-51.721992,,0
,,291.68207,-31.955841,-51.721992,,0
,,291.77835,-32.28808,-51.721992,,0
,,,-32.62151,-51.721992,,0
,,,-32.956165,-51.721992,,0
,,,-33.29207,-51.721992,,0
,,,-33.629246,-51.721992,,0
,,,-33.967724,-51.721992,,0
,,,-34.30753,-51.721992,,0
,,,-34.64869,-51.721992,,0
,,,-34.991234,-51.721992,,0
,,,-35.335194,-51.721992,,0
,,,-35.680595,-51.721992,,0
,,,-36.027473,-51.721992,,0
,,,-36.375854,-51.721992,,0
,,,-36.72578,-51.721992,,0
,,,-37.07728,-51.721992,,0
,,,-37.430386,-51.721992,,0
,,,-37.785137,-51.721992,,0
,,,-38.14157,-51.721992,,0
,,,-38.499725,-51.721992,,0
,,,-38.859642,-51.721992,,0
,,,-39.22136,-51.721992,,0
,,,-39.58492,-51.721992,,0
,,,-39.950367,-51.721992,,0
,,,-40.317745,-51.721992,,0
,,,-40.6871,-51.721992,,0
,,,-41.058483,-51.721992,,0
,,,-41.431942,-51.721992,,0
,,,-41.80753,-51.721992,,0
,,,-42.185303,-51.721992,,0
,,,-42.565308,-51.721992,,0
,,,-42.94761,-51.721992,,0
,,,-43.332268,-51.721992,,0
,,,-43.71934,-51.721992,,0
,,,-44.108894,-51.721992,,0
,,,-44.501,-51.721992,,0
,,,-44.89572,-51.721992,,0
,,,-45.293133,-51.721992,,0
,,,-45.693314,-51.721992,,0
,,,-46.09634,-51.721992,,0
,,,-46.502296,-51.721992,,0
,,,-46.911266,-51.721992,,0
,,,-47.32334,-51.721992,,0
,,,-47.738617,-51.721992,,0
,,,-48.15719,-51.721992,,0
,,,-48.579163,-51.721992,,0
,,,-49.00465,-51.721992,,0
,,,-49.433758,-51.721992,,0
,,,-49.86661,-51.721992,,0
0.43236366,,307.3394,-5.799723,-51.34855,0.008647273,1
0.33213267,,306.99445,-6.0836515,-51.34855,0.006642653,1
0.21700397,,307.47885,-6.367726,-51.34855,0.004340079,1
0.19926639,,307.69736,-6.6519537,-51.34855,0.0039853277,1
0.22764494,,307.82025,-6.9363413,-51.34855,0.0045528985,1
0.54788184,,308.14725,-7.2208962,-51.34855,0.010957637,1
0.54671526,,308.5227,-7.5056257,-51.34855,0.010934305,1
0.54052037,,309.14752,-7.790537,-51.34855,0.010810407,1
0.54678786,,309.7077,-8.075637,-51.34855,0.010935757,1
0.23349126,,309.99365,-8.360933,-51.34855,0.004669825,1
0.25430423,,310.09344,-8.646433,-51.34855,0.0050860844,1
0.28391352,,310.09372,-8.932143,-51.34855,0.0056782705,1
0.30210006,,309.9049,-9.218072,-51.34855,0.0060420013,1
0.22954142,,309.98474,-9.504226,-51.34855,0.0045908284,1
0.15419197,,311.20798,-9.790613,-51.34855,0.0030838393,1
0.14313807,,313.00647,-10.077242,-51.34855,0.0028627613,1
0.14711162,,312.79385,-10.364119,-51.34855,0.0029422324,1
0.20492211,,312.57236,-10.651252,-51.34855,0.004098442,1
0.142388,,314.39026,-10.938648,-51.34855,0.00284776,1
0.1295529,,312.9876,-11.226317,-51.34855,0.002591058,1
0.119778335,,312.9454,-11.514265,-51.34855,0.0023955666,1
0.12866628,,314.8839,-11.802501,-51.34855,0.0025733255,1
0.124018155,,314.49063,-12.091032,-51.34855,0.002480363,1
0.11550653,,314.54425,-12.379867,-51.34855,0.0023101305,1
0.10831642,,314.70197,-12.669013,-51.34855,0.0021663285,1
0.11175164,,314.56955,-12.958479,-51.34855,0.0022350326,1
0.1148855,,314.43628,-13.248274,-51.34855,0.00229771,1
0.10937629,,312.92432,-13.538405,-51.34855,0.0021875256,1
0.11283836,,314.6785,-13.828882,-51.34855,0.0022567671,1
0.114968024,,315.7486,-14.119713,-51.34855,0.0022993605,1
0.11576596,,314.9998,-14.410906,-51.34855,0.0023153191,1
0.12090239,,315.28107,-14.70247,-51.34855,0.0024180477,1
0.13691044,,314.8496,-14.994413,-51.34855,0.0027382087,1
0.12615106,,315.19907,-15.286747,-51.34855,0.002523021,1
0.12017641,,315.1394,-15.579478,-51.34855,0.0024035282,1
0.11336238,,314.5846,-15.872617,-51.34855,0.0022672475,1
0.110837415,,313.13892,-16.166172,-51.34855,0.0022167482,1
0.13329913,,312.22287,-16.460152,-51.34855,0.0026659826,1
0.1368538,,311.60803,-16.754568,-51.34855,0.002737076,1
0.1339319,,310.2199,-17.049429,-51.34855,0.002678638,1
0.15386108,,308.8141,-17.344746,-51.34855,0.0030772213,1
0.13730916,,308.8519,-17.640526,-51.34855,0.0027461832,1
0.104707584,,309.69586,-17.93678,-51.34855,0.0020941517,1
0.088543214,,310.3574,-18.233519,-51.34855,0.0017708642,1
0.10599168,,310.6625,-18.530754,-51.34855,0.0021198334,1
0.10710586,,310.2794,-18.828493,-51.34855,0.0021421171,1
0.1089116,,310.5542,-19.126749,-51.34855,0.002178232,1
0.09556851,,311.1459,-19.42553,-51.34855,0.0019113701,1
0.11726209,,311.0355,-19.72485,-51.34855,0.0023452416,1
0.13626035,,310.87955,-20.024717,-51.34855,0.0027252068,1
0.23872164,,310.2965,-20.325144,-51.34855,0.0047744326,1
0.23559698,,310.62512,-20.626143,-51.34855,0.0047119395,1
0.15395406,,311.08084,-20.927721,-51.34855,0.0030790812,1
0.12843166,,311.32434,-21.229897,-51.34855,0.0025686333,1
0.11137046,,311.14743,-21.532677,-51.34855,0.002227409,1
0.1014159,,310.8987,-21.836075,-51.34855,0.002028318,1
0.10418898,,310.14215,-22.140102,-51.34855,0.0020837795,1
0.1603088,,308.9438,-22.444773,-51.34855,0.0032061758,1
0.2359206,,307.76712,-22.7501,-51.34855,0.0047184117,1
0.18626441,,305.62424,-23.056093,-51.34855,0.0037252882,1
0.2067868,,304.27744,-23.36277,-51.34855,0.004135736,1
0.25111192,,302.65967,-23.67014,-51.34855,0.0050222385,1
0.24498294,,301.09158,-23.978218,-51.34855,0.0048996587,1
0.21518745,,299.1891,-24.28702,-51.34855,0.0043037487,1
0.2180219,,297.0178,-24.596556,-51.34855,0.004360438,1
0.2737525,,294.82687,-24.906843,-51.34855,0.0054750503,1
0.3270897,,292.97653,-25.217896,-51.34855,0.0065417937,1
0.3364274,,292.3413,-25.529726,-51.34855,0.0067285476,1
0.48207775,,292.24463,-25.842354,-51.34855,0.009641555,1
0.6114032,,291.96515,-26.15579,-51.34855,0.012228064,1
0.59706044,,291.68112,-26.470053,-51.34855,0.0119412085,1
0.5205579,,291.75797,-26.785158,-51.34855,0.010411157,1
0.38249347,,292.20752,-27.101122,-51.34855,0.007649869,1
0.34407386,,292.87335,-27.417961,-51.34855,0.0068814773,1
0.39703494,,292.78772,-27.735691,-51.34855,0.007940698,1
0.35236278,,292.4203,-28.054333,-51.34855,0.0070472555,1
0.35645258,,291.90015,-28.3739,-51.34855,0.0071290517,1
0.36848682,,291.45667,-28.694414,-51.34855,0.007369736,1
0.36391446,,290.75943,-29.01589,-51.34855,0.007278289,1
0.36679947,,290.7421,-29.33835,-51.34855,0.0073359893,1
0.43693662,,291.7326,-29.661814,-51.34855,0.008738732,1
0.34320328,,292.0167,-29.9863,-51.34855,0.0068640653,1
0.38145036,,291.77106,-30.311827,-51.34855,0.007629007,1
0.52208006,,291.72302,-30.638416,-51.34855,0.010441601,1
,,291.84387,-30.966091,-51.34855,,0
,,291.93695,-31.294872,-51.34855,,0
,,291.8378,-31.62478,-51.34855,,0
,,291.94684,-31.955841,-51.34855,,0
,,292.55154,-32.28808,-51.34855,,0
,,,-32.62151,-51.34855,,0
,,,-32.956165,-51.34855,,0
,,,-33.29207,-51.34855,,0
,,,-33.629246,-51.34855,,0
,,,-33.967724,-51.34855,,0
,,,-34.30753,-51.34855,,0
,,,-34.64869,-51.34855,,0
,,,-34.991234,-51.34855,,0
,,,-35.335194,-51.34855,,0
,,,-35.680595,-51.34855,,0
,,,-36.027473,-51.34855,,0
,,,-36.375854,-51.34855,,0
,,,-36.72578,-51.34855,,0
,,,-37.07728,-51.34855,,0
,,,-37.430386,-51.34855,,0
,,,-37.785137,-51.34855,,0
,,,-38.14157,-51.34855,,0
,,,-38.499725,-51.34855,,0
,,,-38.859642,-51.34855,,0
,,,-39.22136,-51.34855,,0
,,,-39.58492,-51.34855,,0
,,,-39.950367,-51.34855,,0
,,,-40.317745,-51.34855,,0
,,,-40.6871,-51.34855,,0
,,,-41.058483,-51.34855,,0
,,,-41.431942,-51.34855,,0
,,,-41.80753,-51.34855,,0
,,,-42.185303,-51.34855,,0
,,,-42.565308,-51.34855,,0
,,,-42.94761,-51.34855,,0
,,,-43.332268,-51.34855,,0
,,,-43.71934,-51.34855,,0
,,,-44.108894,-51.34855,,0
,,,-44.501,-51.34855,,0
,,,-44.89572,-51.34855,,0
,,,-45.293133,-51.34855,,0
,,,-45.693314,-51.34855,,0
,,,-46.09634,-51.34855,,0
,,,-46.502296,-51.34855,,0
,,,-46.911266,-51.34855,,0
,,,-47.32334,-51.34855,,0
,,,-47.738617,-51.34855,,0
,,,-48.15719,-51.34855,,0
,,,-48.579163,-51.34855,,0
,,,-49.00465,-51.34855,,0
,,,-49.433758,-51.34855,,0
,,,-49.86661,-51.34855,,0
,,,-50.303333,-51.34855,,0
,,,-50.74406,-51.34855,,0
,,,-51.18893,-51.34855,,0
0.5142035,,308.63,-7.2208962,-50.975105,0.01028407,1
0.4384909,,308.9351,-7.5056257,-50.975105,0.008769818,1
0.44665614,,309.86285,-7.790537,-50.975105,0.008933122,1
0.24453692,,310.85773,-8.075637,-50.975105,0.0048907385,1
0.1960006,,309.8504,-8.360933,-50.975105,0.003920012,1
0.2159058,,310.00507,-8.646433,-50.975105,0.0043181158,1
0.20538385,,310.36465,-8.932143,-50.975105,0.004107677,1
0.18109173,,310.5451,-9.218072,-50.975105,0.0036218343,1
0.13949418,,312.50812,-9.504226,-50.975105,0.0027898836,1
0.13818438,,313.58713,-9.790613,-50.975105,0.0027636876,1
0.1276885,,314.12152,-10.077242,-50.975105,0.0025537699,1
0.16176483,,313.4872,-10.364119,-50.975105,0.0032352966,1
0.15227014,,312.7558,-10.651252,-50.975105,0.0030454027,1
0.15075223,,314.57617,-10.938648,-50.975105,0.0030150446,1
0.16685754,,315.0318,-11.226317,-50.975105,0.0033371507,1
0.13224654,,315.28137,-11.514265,-50.975105,0.0026449307,1
0.12330195,,315.6691,-11.802501,-50.975105,0.002466039,1
0.12745099,,314.91507,-12.091032,-50.975105,0.0025490196,1
0.1367249,,315.02008,-12.379867,-50.975105,0.0027344981,1
0.12961829,,315.32333,-12.669013,-50.975105,0.0025923657,1
0.1306049,,313.70325,-12.958479,-50.975105,0.002612098,1
0.1253263,,314.7833,-13.248274,-50.975105,0.002506526,1
0.13542874,,314.44635,-13.538405,-50.975105,0.0027085748,1
0.14841855,,314.75632,-13.828882,-50.975105,0.002968371,1
0.13597913,,315.2407,-14.119713,-50.975105,0.0027195825,1
0.13650708,,315.2168,-14.410906,-50.975105,0.0027301416,1
0.13511564,,314.5903,-14.70247,-50.975105,0.0027023128,1
0.13026384,,315.25406,-14.994413,-50.975105,0.0026052766,1
0.13043873,,315.33893,-15.286747,-50.975105,0.0026087745,1
0.12297648,,315.04767,-15.579478,-50.975105,0.0024595296,1
0.12475239,,314.12848,-15.872617,-50.975105,0.0024950476,1
0.11164527,,313.28247,-16.166172,-50.975105,0.0022329052,1
0.11549448,,312.54538,-16.460152,-50.975105,0.0023098895,1
0.13381413,,311.61072,-16.754568,-50.975105,0.0026762825,1
0.15461032,,311.04825,-17.049429,-50.975105,0.0030922063,1
0.14059417,,310.40555,-17.344746,-50.975105,0.0028118833,1
0.126524,,310.02255,-17.640526,-50.975105,0.00253048,1
0.11617544,,309.53836,-17.93678,-50.975105,0.0023235087,1
0.096202224,,310.11136,-18.233519,-50.975105,0.0019240445,1
0.11965872,,310.74213,-18.530754,-50.975105,0.0023931745,1
0.13083646,,310.87814,-18.828493,-50.975105,0.0026167291,1
0.12071826,,311.77908,-19.126749,-50.975105,0.0024143653,1
0.18383273,,312.2738,-19.42553,-50.975105,0.0036766545,1
0.20903943,,312.09467,-19.72485,-50.975105,0.0041807885,1
0.23491217,,311.48825,-20.024717,-50.975105,0.0046982435,1
0.23807399,,311.06204,-20.325144,-50.975105,0.00476148,1
0.21875371,,311.17935,-20.626143,-50.975105,0.004375074,1
0.19200008,,310.98804,-20.927721,-50.975105,0.0038400015,1
0.12700063,,310.60367,-21.229897,-50.975105,0.0025400126,1
0.11163837,,309.71417,-21.532677,-50.975105,0.0022327674,1
0.111136936,,310.46054,-21.836075,-50.975105,0.0022227387,1
0.108216606,,310.04715,-22.140102,-50.975105,0.002164332,1
0.14152513,,308.59332,-22.444773,-50.975105,0.0028305026,1
0.24807502,,307.44177,-22.7501,-50.975105,0.0049615004,1
0.22250353,,305.57425,-23.056093,-50.975105,0.0044500707,1
0.2227172,,304.06036,-23.36277,-50.975105,0.004454344,1
0.24374653,,301.94928,-23.67014,-50.975105,0.0048749307,1
0.31848502,,299.81992,-23.978218,-50.975105,0.0063697,1
0.27176392,,298.31534,-24.28702,-50.975105,0.005435278,1
0.2877575,,296.6005,-24.596556,-50.975105,0.0057551498,1
0.24551167,,295.2183,-24.906843,-50.975105,0.0049102334,1
0.29225048,,293.58484,-25.217896,-50.975105,0.0058450093,1
0.3799378,,292.40533,-25.529726,-50.975105,0.007598756,1
0.47440982,,291.7125,-25.842354,-50.975105,0.009488196,1
0.5492745,,291.8416,-26.15579,-50.975105,0.01098549,1
0.5825258,,291.44586,-26.470053,-50.975105,0.011650516,1
0.5398242,,291.61456,-26.785158,-50.975105,0.010796484,1
0.41600043,,291.61786,-27.101122,-50.975105,0.008320008,1
0.45361474,,291.75174,-27.417961,-50.975105,0.009072294,1
0.479519,,292.29736,-27.735691,-50.975105,0.00959038,1
0.47649372,,292.18765,-28.054333,-50.975105,0.009529874,1
0.34843466,,291.85623,-28.3739,-50.975105,0.006968693,1
0.4309183,,291.1664,-28.694414,-50.975105,0.008618366,1
0.40935507,,290.57523,-29.01589,-50.975105,0.008187101,1
0.3668877,,290.02527,-29.33835,-50.975105,0.0073377537,1
0.3122874,,291.70828,-29.661814,-50.975105,0.0062457477,1
0.36835822,,292.17993,-29.9863,-50.975105,0.0073671644,1
0.5331533,,292.04623,-30.311827,-50.975105,0.010663066,1
,,292.32373,-30.638416,-50.975105,,0
,,292.47382,-30.966091,-50.975105,,0
,,292.3143,-31.294872,-50.975105,,0
,,291.90353,-31.62478,-50.975105,,0
,,291.53867,-31.955841,-50.975105,,0
,,,-32.28808,-50.975105,,0
,,,-32.62151,-50.975105,,0
,,,-32.956165,-50.975105,,0
,,,-33.29207,-50.975105,,0
,,,-33.629246,-50.975105,,0
,,,-33.967724,-50.975105,,0
,,,-34.30753,-50.975105,,0
,,,-34.64869,-50.975105,,0
,,,-34.991234,-50.975105,,0
,,,-35.335194,-50.975105,,0
,,,-35.680595,-50.975105,,0
,,,-36.027473,-50.975105,,0
,,,-36.375854,-50.975105,,0
,,,-36.72578,-50.975105,,0
,,,-37.07728,-50.975105,,0
,,,-37.430386,-50.975105,,0
,,,-37.785137,-50.975105,,0
,,,-38.14157,-50.975105,,0
,,,-38.499725,-50.975105,,0
,,,-38.859642,-50.975105,,0
,,,-39.22136,-50.975105,,0
,,,-39.58492,-50.975105,,0
,,,-39.950367,-50.975105,,0
,,,-40.317745,-50.975105,,0
,,,-40.6871,-50.975105,,0
,,,-41.058483,-50.975105,,0
,,,-41.431942,-50.975105,,0
,,,-41.80753,-50.975105,,0
,,,-42.185303,-50.975105,,0
,,,-42.565308,-50.975105,,0
,,,-42.94761,-50.975105,,0
,,,-43.332268,-50.975105,,0
,,,-43.71934,-50.975105,,0
,,,-44.108894,-50.975105,,0
,,,-44.501,-50.975105,,0
,,,-44.89572,-50.975105,,0
,,,-45.293133,-50.975105,,0
,,,-45.693314,-50.975105,,0
,,,-46.09634,-50.975105,,0
,,,-46.502296,-50.975105,,0
,,,-46.911266,-50.975105,,0
,,,-47.32334,-50.975105,,0
,,,-47.738617,-50.975105,,0
,,,-48.15719,-50.975105,,0
,,,-48.579163,-50.975105,,0
,,,-49.00465,-50.975105,,0
,,,-49.433758,-50.975105,,0
,,,-49.86661,-50.975105,,0
,,,-50.303333,-50.975105,,0
,,,-50.74406,-50.975105,,0
,,,-51.18893,-50.975105,,0
,,,-51.63809,-50.975105,,0
,,,-52.091694,-50.975105,,0
,,,-52.549908,-50.975105,,0
0.14529465,,312.3643,-8.932143,-50.601658,0.002905893,1
0.12664174,,311.51,-9.218072,-50.601658,0.0025328347,1
0.13513231,,311.8627,-9.504226,-50.601658,0.0027026462,1
0.14654799,,312.34006,-9.790613,-50.601658,0.0029309597,1
0.15325204,,311.91733,-10.077242,-50.601658,0.0030650406,1
0.15275046,,312.75415,-10.364119,-50.601658,0.0030550093,1
0.1600529,,313.74274,-10.651252,-50.601658,0.003201058,1
0.16541186,,314.38715,-10.938648,-50.601658,0.003308237,1
0.178005,,315.09955,-11.226317,-50.601658,0.0035600998,1
0.1429752,,315.511,-11.514265,-50.601658,0.002859504,1
0.12645869,,314.85678,-11.802501,-50.601658,0.0025291736,1
0.12450439,,313.33643,-12.091032,-50.601658,0.0024900876,1
0.13280195,,313.95636,-12.379867,-50.601658,0.0026560389,1
0.15820515,,314.64377,-12.669013,-50.601658,0.003164103,1
0.15317607,,314.4293,-12.958479,-50.601658,0.0030635213,1
0.15010601,,314.4441,-13.248274,-50.601658,0.0030021202,1
0.15375276,,314.93726,-13.538405,-50.601658,0.003075055,1
0.13148586,,314.85153,-13.828882,-50.601658,0.0026297173,1
0.12590708,,315.2494,-14.119713,-50.601658,0.0025181414,1
0.11633835,,315.54074,-14.410906,-50.601658,0.002326767,1
0.11516434,,315.00735,-14.70247,-50.601658,0.0023032867,1
0.13235798,,315.03653,-14.994413,-50.601658,0.0026471596,1
0.12912236,,314.68756,-15.286747,-50.601658,0.0025824471,1
0.11429937,,314.33734,-15.579478,-50.601658,0.0022859874,1
0.10168082,,312.9167,-15.872617,-50.601658,0.0020336164,1
0.112997435,,311.92426,-16.166172,-50.601658,0.0022599488,1
0.13342047,,312.3653,-16.460152,-50.601658,0.0026684094,1
0.13058606,,311.89804,-16.754568,-50.601658,0.0026117212,1
